ID,Author
6218,W G Sebald
6219,W. A. Fletcher
6220,W. E. B. Griffin
6221,W. Michael Gear
6222,W. P. Kinsella
6223,W. R. Philbrick
6224,W. Somerset Maugham
6225,W. Steven Brown
6226,W. Stone
6227,W. Y. Evans-Wentz
6228,W.A. McCay
6229,W.R. Mitchell
6230,W.R. Thompson
6231,Wade Rowland
6232,Walker
6233,Walker Percy
6234,Wallace Hamilton
6235,Wallace Hildick
6236,Wallace Stegner
6237,Wally Lamb
6238,WALTER CRONKITE
6239,Walter Cronkite
6240,WALTER DEAN MYERS
6241,Walter Dean Myers
6242,Walter Edmonds
6243,Walter Farley
6244,Walter J. Lord
6245,Walter Kappacher
6246,Walter Kirn
6247,Walter KrÃ?Â¤mer
6248,WALTER LORD
6249,Walter M. Miller Jr.
6250,Walter Macken
6251,Walter Moers
6252,Walter Mosley
6253,Walter P. Wilson
6254,Walter Prucnel
6255,Walter Robinson
6256,Walter Scott
6257,Walter Sorrells
6258,WALTER TEVIS
6259,Walter Tevis
6260,Walter Wangerin
6261,Walter Wick
6262,Waris Dirie
6263,Warren �Bennis
6264,Warren Buckland
6265,Warren Dunford
6266,Warren Farrell Ph.D.
6267,Warren J. Ludlow
6268,Warren W. Wiersbe
6269,Washington Irving
6270,Wayne Allred
6271,Wayne W. Dyer
6272,Wayne Weible
6273,Webb Garrison
6274,Wei Hui
6275,Weigle
6276,Weldon Phillip Keller
6277,Wen Spencer
6278,Wendell Berry
6279,Wendell Odom
6280,Wendy Corsi Staub
6281,Wendy Etherington
6282,Wendy Holden
6283,Wendy Leigh
6284,Wendy Markham
6285,Wendy Northcutt
6286,Wendy Orr
6287,Wendy Pini
6288,Wes Craven
6289,Whitecap Books
6290,Whitley Strieber
6291,Whitney Otto
6292,Whoopi Goldberg
6293,Wilbur A Smith
6294,WILBUR SMITH
6295,Wilbur Smith
6296,Wilbur Witt
6297,Wilfred George Moore
6298,Wilkie Collins
6299,Will Ferguson
6300,Will Gatti
6301,Will Hobbs
6302,Will Randall
6303,Will Self
6304,WILL SELF
6305,Will Steger
6306,Willa Cather
6307,Willard Scott
6308,William A. Cohen
6309,William Abrahams
6310,William Armstrong
6311,WILLIAM BARRETT
6312,WILLIAM BERNHARDT
6313,William Bernhardt
6314,William Blake
6315,William Bolitho
6316,William Boyd
6317,William Carlos Williams
6318,William Carpenter
6319,William Congreve
6320,William Cutrer
6321,William D., Jr. Hardy
6322,William Dalrymple
6323,William Diehl
6324,William Dietrich
6325,William E. Blundell
6326,William Eisner
6327,William F. Nolan
6328,WILLIAM FAULKNER
6329,William Faulkner
6330,William Forstchen
6331,William G Dyer
6332,William Gaddis
6333,William Gerald Golding
6334,William Gibson
6335,WILLIAM GIBSON
6336,William Golding
6337,WILLIAM GOLDMAN
6338,William Goldman
6339,William Greider
6340,William H. Keith
6341,William Heffernan
6342,William Hewitt
6343,William Hoffman
6344,William J. Bennett
6345,William J. Coughlin
6346,William J. Kennedy
6347,William J. Mann
6348,William J. Palmer
6349,William Jr. Strunk
6350,William K. Powers
6351,William Kent Krueger
6352,William Knowlton Zinsser
6353,William Kotzwinkle
6354,WILLIAM KOTZWINKLE
6355,William Kritlow
6356,William L. Deandrea
6357,William L. Shirer
6358,William Least Heat-Moon
6359,William Lewis Herndon
6360,William Makepeace Thackeray
6361,William Maples
6362,William Monahan
6363,William S. Burroughs
6364,William Safire
6365,WILLIAM SAFIRE
6366,WILLIAM SARABANDE
6367,William Shakespeare
6368,William Shatner
6369,William Sleator
6370,WILLIAM STORANDT
6371,William Strunk Jr.
6372,William Styron
6373,William Sutcliffe
6374,William Taylor
6375,William Trevor
6376,William W. Hewitt
6377,William W. Putney
6378,William Wells Brown
6379,William Wilkie Collins
6380,William Wordsworth
6381,William X. Kienzle
6382,William Zimmer
6383,William Zinsser
6384,Williams
6385,Willie Morris
6386,Willo Davis Roberts
6387,Willy Breinholst
6388,Wilma Yeo
6389,Wilson Rawls
6390,Wilson, III Simmons
6391,Winn Schwartau
6392,Winnie Smith
6393,Winston Graham
6394,Winston Groom
6395,Witi Tame Ihimaera
6396,Witold Rybczynski
6397,Wladimir Kaminer
6398,Wladyslaw Szpilman
6399,Wolf Haas
6400,Wolf Jobst Siedler
6401,Wolfgang Hohlbein
6402,WOLFGANG SAMUEL
6403,Woman's Day Magazine
6404,Woody Allen
6405,Writer's Digest Books
6406,Wynema McGowan
6407,Xavier Einstein
6408,Xavier Patier
6409,XINRAN XUE
6410,Yaakov Shabtai
6411,Yahiya Emerick
6412,Yann Martel
6413,Yitta Halberstam
6414,Yogi Berra
6415,Yoko Kawashim Watkins
6416,Yuzan Daidoji
6417,Yves Savourel
6418,Yvonne Navarro
6419,Z. Barnes
6420,Zadie Smith
6421,Zander Hollander
6422,Zecharia Sitchin
6423,Zilpha Keatley Snyder
6424,ZoÃ?Â© ValdÃ?Â©s
6425,ZoÃ© ValdÃ©s
6426,Zoe Jenny
6427,Zolar
6428,Zondra Lewis Knapp
6429,Zora Neale Hurston
6430,Zz Packer
1,Mark P. O. Morford
2,A First Book
3,A. A. Attanasio
4,A. A. Milne
5,A. B. C. Whipple
6,A. C. Bhaktivedanta Swami Prabhupada
7,A. C. Crispin
8,A. C. Doyle
9,A. C. Gordon
10,A. J. Holt
11,A. J. Wood
12,A. L. Alexander
13,A. L. Haskett
14,A. M. Rosenthal
15,A. Manette Ansay
16,A. Michael Kahn
17,A. Pate
18,A. S. Byatt
19,A. Scott Berg
20,A. Sewell
21,A. V. Sellwood
22,A. Verghese
23,A.A. Milne
24,A.C. Crispin
25,A.E. Van Vogt
26,A.J. Jacobs
27,A.N. Roquelaure
28,A.R.R.R. Roberts
29,A.S. �Byatt
30,Aaron Allston
31,Aaron Copland
32,Abby Kanter
33,Abraham Verghese
34,AD HUDLER
35,Adam Bagdasarian
36,Adam Barrow
37,Adam Brate
38,Adam Braver
39,Adam Davies
40,Adam Gopnik
41,Adam Haslett
42,Adam J. Jackson
43,Adam Lebor
44,Adam Lee
45,Adam Rapp
46,Adele Faber
47,Adele Lang
48,Adeline Yen Mah
49,Adib Khan
50,Adrian Mitchell
51,Adrian Plass
52,Adrian Savage
53,Adriana Trigiani
54,ADRIANA TRIGIANI
55,Adrianne Lee
56,Africa Fine
57,Agatha Christie
58,AgnÃ?Â¨s Desarthe
59,Agnes Von Kurowsky
60,Ahdaf Soueif
61,Ahne
62,Aidan Chambers
63,Aidan Meehan
64,Aiden W. Tozer
65,Aileen Paterson
66,Aimee Bender
67,Aimee Liu
68,Aimee Thurlo
69,AINSLIE T. EMBREE
70,Akiba Rubinstein
71,Akif Pirincci
72,Al Berto
73,Al Franken
74,Alain de Botton
75,Alain Finkielkraut
76,Alain Stella
77,Alain-Fournier
78,Alan Aldrich
79,Alan Alexander Milne
80,Alan Bennett
81,Alan Bullock
82,Alan Cumming
83,Alan Dean Foster
84,Alan Durband
85,Alan Epstein
86,ALAN FURST
87,Alan Garner
88,Alan Jacobson
89,Alan Kaufman
90,Alan Lightman
91,Alan M. Dershowitz
92,Alan Moore
93,Alan P. Lightman
94,Alan Paton
95,Alan Russell
96,Alan Spence
97,Alan Titchmarsh
98,Alan Vanneman
99,Albert Bichler
100,Albert Camus
101,Albert Camus
102,Albert Einstein
103,Albert Murray
104,Albert Schwarzenbach
105,Alberto Bevilacqua
106,Aldous Huxley
107,Alec �Fisher
108,Aleister Crowley
109,Alejandro Gandara
110,Alejo Carpentier
111,Aleksandr Solzhenitsyn
112,Aleksandr Zinoviev
113,A'Lelia Bundles
114,Aleramo
115,Alesia Holliday
116,Alessandro Baricco
117,Alessandro Bergonzoni
118,Alex Beam
119,Alex Capus
120,Alex Dingwall-Main
121,Alex Flinn
122,Alex Garland
123,Alex Haley
124,Alex Kava
125,Alex Kennedy
126,Alex Kerr
127,Alex Kotlowitz
128,Alex Trebek
129,Alexa Hennig von Lange
130,Alexander C. Rae
131,Alexander McCall Smith
132,Alexandra David-NÃ?Â©el
133,Alexandra Fuller
134,Alexandra Ripley
135,Alexandra Stoddard
136,Alexandre Dumas
137,Alexandre Jardin
138,Alexei Sayle
139,Alfie Kohn
140,Alfred Bester
141,Alfred Doblin
142,Alfred H. Kelly
143,Alfred Huang
144,Alfred Komarek
145,Alfred Lansing
146,Alfred McBride
147,Ali Smith
148,Alice A. Bailey
149,Alice Adams
150,Alice Alfonsi
151,Alice Blanchard
152,Alice Elliott Dark
153,Alice Gaines
154,Alice Garrard
155,Alice Hoffman
156,Alice Kaplan
157,Alice Leccese Powers
158,Alice Mary Connally Fisk
159,Alice Mattison
160,Alice McDermott
161,Alice Millers
162,Alice Munro
163,Alice Nicole Johansson
164,Alice Notley
165,Alice Orr
166,Alice Randall
167,Alice Sebold
168,ALICE STEINBACH
169,Alice Walker
170,Alicia Mundy
171,Alien Stevens
172,Alisa Kwitney
173,Alisa M. Hoffman
174,Alison Fraser
175,Alison Habens
176,Alison Lurie
177,Alison McMillen
178,Alison Smith
179,Alison Wearing
180,Alistair MacLean
181,Alix Kates Shulman
182,Aljean Harmetz
183,Allan Folsom
184,Allan Pease
185,Allan Sutton
186,Allan W. Eckert
187,ALLAN ZOLA KRONZEK
188,Allen Drury
189,Allen Edgar
190,Allen Ginsberg
191,Allen Morgan
192,Allen Widome
193,Allende
194,Allison Pearson
195,Allison Pollack Alexander
196,Allistair MacLean
197,Alma A. Hromic
198,Alma H. Bond
199,Alma H., Ph.D. Bond
200,Alma Marceau
201,Almudena Grandes
202,Alton Gansky
203,Alvin Schwartz
204,AmÃ?Â©lie Nothomb
205,Amanda Ashley
206,Amanda Cross
207,Amanda Davis
208,Amanda Eyre Ward
209,Amanda McKay
210,Amanda Quick
211,Amanda Scott
212,Amanda Stern
213,Ambrose Bierce
214,Amelie Nothomb
215,American Psychiatric Association
216,Amin Maalouf
217,Amit Chaudhuri
218,Amitav Ghosh
219,Amos Oz
220,Amy Blackmarr
221,Amy Ephron
222,Amy Goldman Koss
223,Amy Hassinger
224,Amy J. Fetzer
225,Amy Keating Rogers
226,Amy Paulsen
227,Amy R. Kaplan
228,Amy Sonnie
229,Amy Tan
230,Amy Thomson
231,Ana Castillo
232,Ana Maria Matute
233,Anahis Nin
234,Anais Nin
235,Anatoli Boukreev
236,Anatolian Treasures
237,Anchee Min
238,and Lamb
239,Andre Dubus III
240,Andre Gayot
241,Andre Gide
242,Andre Lagarde
243,Andre Norton
244,Andre West
245,Andrea Boeshaar
246,Andrea Camilleri
247,Andrea Carlisle
248,Andrea De Carlo
249,ANDREA DI ROBILANT
250,Andrea G Pinketts
251,Andrea Kane
252,Andrea Mohin
253,AndreÃ?Â¯ Kourkov
254,Andreas Eschbach
255,Andrei Codrescu
256,Andrew Calcutt
257,Andrew Clements
258,Andrew Delbanco
259,Andrew H. Vachss
260,Andrew Klavan
261,Andrew L. Johnson
262,Andrew M Greeley
263,Andrew Mark
264,Andrew Matthews
265,Andrew McGahan
266,Andrew Morton
267,Andrew Pyper
268,Andrew Sean Greer
269,Andrew X. Pham
270,Andy McNab
271,Andy Meisler
272,Andy Rathbone
273,Andy Rector
274,Andy Rooney
275,Andy Sloss
276,Angela Crawley
277,Angela Doherty
278,Angela Elwell Hunt
279,Angela Henry
280,Angela Huth
281,Angela Malone
282,Angela May Bowering
283,Angelica Rose
284,Angus J. Kennedy
285,Anhua Gao
286,Anhua Gao
287,Anita Brookner
288,Anita Daher
289,Anita Desai
290,Anita Diamant
291,Anita Mills
292,Anita Shreve
293,Ann B. Ross
294,Ann Beattie
295,Ann Benson
296,ANN BRASHARES
297,ANN COULTER
298,Ann Douglas
299,Ann Evans
300,Ann Goethe
301,Ann Hood
302,Ann K. Fisher
303,Ann Lawrence
304,Ann Linnea
305,Ann M. Martin
306,Ann Major
307,Ann Marston
308,Ann McGee-Cooper
309,ANN PACKER
310,Ann Patchett
311,Ann Rae Jonas
312,Ann Rinaldi
313,Ann Rule
314,Ann Thornhill
315,Anna Clarke
316,Anna Deavere Smith
317,Anna LlauradÃ³
318,Anna Ludlow
319,Anna Maclean
320,Anna Malyschewa
321,Anna Maria Ortese
322,Anna Maxted
323,Anna Pavord
324,ANNA QUINDLEN
325,ANNA QUINDLEN
326,Anna Quindlen
327,Anna Salter
328,Anna Sewell
329,Anne Barone
330,Anne Bishop
331,Anne Burton
332,Anne D. Leclaire
333,Anne Dingus
334,Anne E. Edwards
335,Anne Eliot Crompton
336,Anne Fadiman
337,Anne Fine
338,Anne Frank
339,ANNE FRANK
340,Anne Frasier
341,Anne HÃ?Â©bert
342,Anne Heche
343,Anne Holt
344,Anne L. Squire-Buresh
345,Anne Lamott
346,Anne Lindsay
347,Anne M. Halpin
348,Anne M. Raso
349,Anne Matsumoto Stewart
350,Anne McCaffrey
351,ANNE MCCAFFREY
352,Anne Morrow Lindbergh
353,Anne Newlands
354,Anne Perry
355,ANNE PERRY
356,ANNE RICE
357,Anne Rice
358,Anne Rivers Siddons
359,Anne Sexton
360,Anne Tyler
361,ANNE TYLER
362,Anne Ursu
363,Anne Vipond
364,Anne Wilson Schaef
365,Annegrit Arens
366,Annette Broadrick
367,Annie Dillard
368,Annie Gottlieb
369,Annie Griffin
370,Annie Hawes
371,Annie Proulx
372,Ann-Marie MacDonald
373,Anonimo
374,Anonymous
375,Anouchka Grose Forrester
376,Ansel Adams
377,Ansel E. Adams
378,Anthony
379,Anthony B Herbert
380,Anthony Bourdain
381,Anthony Burgess
382,Anthony Chandor
383,Anthony Everitt
384,Anthony Gottlieb
385,Anthony J Alessandra
386,Anthony Lane
387,Anthony M. Fauglid
388,Anthony Robbins
389,Anthony Tallarico
390,Anthony Trollope
391,Anthony Weston
392,Anthony, Md. Walker
393,Antoine Bello
394,Antoine de Saint-ExupÃ©ry
395,Antoine De Saint-Exupery
396,Antoni Serra
397,Antonia Fraser
398,Antonio Albanese
399,Antonio MacHado
400,Antonio Munoz Molina
401,Antonio Orejudo
402,Antonio Skarmeta
403,Antonio Tabucchi
404,Antony Sher
405,Antonya Nelson
406,Antwone Quenton Fisher
407,Aola Vandergriff
408,Aoumiel
409,Apolo �Anton Ohno
410,April Christofferson
411,April Henry
412,Arabella Weir
413,Archer
414,Archer Mayor
415,Ariella Papa
416,Arlene Eisenberg
417,Arlene James
418,Arlene S. Skolnick
419,Arman Danesh
420,Armistead Maupin
421,Arnette Lamb
422,Arno Gruen
423,Arnold A. Lazarus
424,Arnold Arem
425,Arnold D. Hunt
426,Arnold Robbins
427,Arnulf Zitelmann
428,Arthur Bloch
429,Arthur Byron Cover
430,Arthur C. Clarke
431,Arthur Conan Doyle
432,Arthur Conan, Sir Doyle
433,Arthur G. Slade
434,Arthur Golden
435,Arthur Hailey
436,ARTHUR HAILEY
437,Arthur Lyons
438,Arthur Miller
439,Arthur Nersesian
440,ARTHUR PHILLIPS
441,Arthur Plotnik
442,Arthur Ransome
443,Arthur Rimbaud
444,Arthur William Upfield
445,Arto Paasilinna
446,Arturo Cuyas
447,Arturo PÃ©rez-Reverte
448,Arturo Perez Reverte
449,ARTURO PEREZ-REVERTE
450,Arundhati Roy
451,Ashland Price
452,Ashley McConnell
453,Ashley Warlick
454,Assorted
455,Astrid Ericsson Lindgren
456,Astrid Lindgren
457,Atul Gawande
458,Audrey Couloumbis
459,Audrey Niffenegger
460,August Derleth
461,August Strindberg
462,August Wilson
463,Augusten Burroughs
464,Augusto Monterroso
465,Austin Clarke
466,Avi
467,Ayn Rand
468,AYN RAND
469,Azar Nafisi
470,AZAR NAFISI
471,B Doherty
472,B Kliban
473,B. Brinley
474,B. Delores Max
475,B. J. Daniels
476,B. J. Hoff
477,B. K. S. Iyengar
478,B. Lumsden Milne
479,B. M. Gill
480,B. P. Chamberlain
481,B.J. Daniels
482,Babette Cole
483,Bach
484,BÃ?Â©atrice Durand
485,Bailey White
486,Balzac
487,Banana Yoshimoto
488,Barb Schwarz
489,Barbara Ann Kipfer
490,Barbara Ardinger
491,Barbara Boswell
492,Barbara Bretton
493,Barbara Corcoran
494,Barbara Dawson Smith
495,Barbara De Angelis
496,Barbara Delinsky
497,Barbara Dolan
498,Barbara Ehrenreich
499,Barbara Erskine
500,Barbara Freese
501,Barbara Gowdy
502,Barbara Graham
503,Barbara Hambly
504,Barbara Hoberman Levine
505,Barbara Holland
506,Barbara Kingsolver
507,Barbara L. Heller
508,Barbara M. Morris
509,Barbara Metzger
510,Barbara Michaels
511,Barbara Mujica
512,Barbara Park
513,Barbara Parker
514,Barbara Pierce
515,Barbara Pronin
516,Barbara Pym
517,Barbara Robinette Moss
518,Barbara Savage
519,Barbara Seranella
520,Barbara Seuling
521,Barbara Sher
522,Barbara Taylor Bradford
523,BARBARA TAYLOR BRADFORD
524,Barbara Vine
525,Barbara W. Tuchman
526,Barbara Watson
527,Barbara Wertheim Tuchman
528,Barbara Wood
529,Barbara Woodhouse
530,Bari Wood
531,Barney Leason
532,Barrie Dolnick
533,Barry Clifford
534,Barry Denenberg
535,Barry Lopez
536,Barry Neil Kaufman
537,Barry Reed
538,Barry S. Strauss
539,Barry Sears
540,Barry Unsworth
541,Bartholomew Gill
542,Beardstown Ladies Investment Club
543,Beatrice Gormley
544,Beatrice Sparks
545,Beatrix Potter
546,Bebe Faas Rice
547,BEBE MOORE CAMPBELL
548,Bel Kaufman
549,BELINDA BARNES
550,Belinda Downes
551,Bell Hooks
552,Bella Bathurst
553,Bella S. Abzug
554,Belle Yang
555,Belva Plain
556,BELVA PLAIN
557,Ben Bova
558,Ben Cohen
559,Ben Elton
560,Ben Hamper
561,Ben M. Baglio
562,BEN MACINTYRE
563,Ben Mezrich
564,Ben Rehder
565,Benedict Freedman
566,Benjamin Anastas
567,Benjamin Hoff
568,Benjamin, M.D. Spock
569,Benni
570,Bergren
571,Berhard Schlink
572,Berke Breathed
573,Berkeley Breathed
574,Bernard Cornwell
575,Bernard E. Rollin
576,Bernard Evlsin
577,Bernard King
578,Bernard Malamud
579,Bernard Shaw
580,Bernard Werber
581,Bernard Werber
582,Bernhard Schlink
583,Bernhard W Anderson
584,Bernie S. Siegel
585,Bernyce Barlow
586,Bert Archer
587,Bertram Fields
588,Bertrice Small
589,Beryl Bainbridge
590,Beth Gutcheon
591,Beth Saulnier
592,Betina Krahn
593,BETINA KRAHN
594,Betina M. Krahn
595,Betsy Byars
596,Betsy Carter
597,Bett Williams
598,Bettany Hughes
599,Bette Bao Lord
600,Bette Greene
601,Bette Hagman
602,Better Homes and Gardens
603,Bettine von Arnim
604,Betty Bethards
605,Betty Collins
606,Betty Crocker
607,Betty Crocker Editors
608,Betty Edwards
609,Betty Friedan
610,Betty J. Eadie
611,Betty MacDonald
612,Betty Miller
613,Betty Neels
614,Betty Ren Wright
615,Betty Smith
616,Bettyclare Moffatt
617,Beverly Bird
618,Beverly Brandt
619,Beverly Cleary
620,BEVERLY CLEARY
621,Beverly Hastings
622,Beverly Jenkins
623,Beverly Lewis
624,Bill Adler
625,Bill Bradley
626,Bill Brittain
627,Bill Bryson
628,BILL BRYSON
629,Bill Buchanan
630,Bill Buford
631,Bill Cleaver
632,Bill Cosby
633,BILL COSBY
634,Bill Cullen
635,Bill D. Moyers
636,Bill Dobbins
637,Bill Gates
638,Bill Goldberg
639,Bill Hand
640,Bill Lee
641,Bill Lessard
642,Bill Myers
643,Bill Peet
644,Bill Phillips
645,Bill Richardson
646,Bill Schultheis
647,Bill Slavicsek
648,Bill Wallace
649,Bill Watterson
650,Bill Zehme
651,Billie Letts
652,Billie Livingston
653,Billie Sue Mosiman
654,Billy Wade Roebuck
655,Binnie Kirshenbaum
656,Bird
657,Birgit H. HÃ?Â¶lscher
658,Birgit SchÃ?Â¶nberger
659,Birgit Vanderbeke
660,BJ James
661,BjÃ¶n �KjellstrÃ¶m
662,Bjorn Larsson
663,Blanche Cirker
664,Blanche Fisher Wright
665,Bliss Broyard
666,Blu Greenberg
667,Blue Balliett
668,Bo Fowler
669,Bo Hampton
670,Bob Barnes
671,Bob Burns
672,Bob Frissell
673,Bob Greene
674,Bob Levis
675,Bob Shacochis
676,Bob Sjogren
677,Bob Thiele
678,Bob Uecker
679,Bob Woodward
680,Bobbie Ann Mason
681,Bobbie Kalman
682,Bodie Thoene
683,Boll
684,Bonnie Angelo
685,Bonnie Bluh
686,Bonnie Bryant
687,BONNIE GABRIEL
688,Bonnie Napoli
689,Bonnie Poitras Tucker
690,Boo King
691,Boris Cyrulnik
692,Boris Starling
693,Boris Vian
694,Boston Teran
695,Botho Strauss
696,Bova Ben
697,Brad Meltzer
698,Brad Newsham
699,Brad Thor
700,Bradley Smith
701,Bradley Warshauer
702,Brady Udall
703,Bram Stoker
704,Breena Clarke
705,Brenda Gates
706,Brenda Joyce
707,Brenda Novak
708,Brenda Spatt
709,BRET EASTON ELLIS
710,Bret Easton Ellis
711,Bret Lott
712,Brian Aldiss
713,Brian Cole
714,Brian Daley
715,Brian Dolan
716,Brian Doyle
717,Brian Fawcett
718,Brian Hall
719,Brian Herbert
720,Brian Hollingsworth
721,Brian Jacques
722,Brian Jacques
723,Brian Kaufman
724,Brian Keene
725,Brian L. Weiss
726,Brian Macarthur
727,Brian Masters
728,Brian Moore
729,Brian O'Leary
730,Brian Sibley
731,Brian Stewart
732,Brian Tracy
733,Brian Vallee
734,Brigitte Aubert
735,Brindley Louise
736,British Museum
737,Brizzi
738,Bronwyn Jameson
739,Brooke Siler
740,Brooke Stevens
741,Brooks Whitney
742,Brother Lawrence
743,Bruce Alexander
744,Bruce Catton
745,Bruce Chatwin
746,Bruce Coville
747,Bruce Fries
748,Bruce K. Grant
749,Bruce Lansky
750,Bruce Nash
751,Bruce Robinson
752,Bruce Sterling
753,Bruce W. Hozeski
754,Bruce Wilkinson
755,Bruno Maddox
756,Bryan Cholfin
757,Bryce Courtenay
758,Bryn Chandler
759,Bstan-Dzin-Rgya-Mtsho
760,Bukowski
761,Bunkie Lynn
762,Burton Raffel
763,Burton White
764,Buzz Aldrin
765,C. A. Stephens
766,C. B. Andersen
767,C. Baudelaire
768,C. F. MacIntyre
769,C. Hermary-Vieille
770,C. J. Cherryh
771,C. J. Cherryh
772,C. S. Lewis
773,C. Salisbury
774,C.D.B. Bryan
775,C.David Heymann
776,C.J. Carella
777,C.J. Cherryh
778,C.S. Forester
779,C.S. Friedman
780,C.S. Lewis
781,Caeia March
782,Caela Farren
783,Cafi Cohen
784,Caiseal Mor
785,Cait London
786,Caitlin Matthews
787,Caleb Carr
788,Calvin Tomkins
789,CALVIN TRILLIN
790,Camara Laye
791,Cameron Abbott
792,Cameron Dokey
793,Cameron Tuttle
794,Camilla T. Crespi
795,Camille Paglia
796,Camilo JosÃ© Cela
797,Camilo Jose Cela
798,Candace Bushnell
799,Candace Gingrich
800,Candice Bergen
801,Candice F. Ransom
802,CANDICE PROCTOR
803,Candy Dawson Boyd
804,Cara Black
805,Cara Saylor Polk
806,Care Santos
807,Caren Lissner
808,Carl Djerassi
809,Carl Gustav Jung
810,Carl Hausman
811,Carl Hiaasen
812,CARL HIAASEN
813,Carl Jensen
814,Carl Norac
815,Carl Sagan
816,Carl Sargent
817,Carl von Clausewitz
818,Carlene Thompson
819,Carlo D'Este
820,Carlo Lucarelli
821,Carlos Barcelo
822,Carlos Castaneda
823,Carlos Castillo
824,Carlos Collodi
825,Carlos Fuentes
826,Carlos G Valles
827,Carlos Ruiz Zafon
828,Carlton Smith
829,Carly Phillips
830,Carmen Carter
831,Carmen Covitio
832,Carmen Laforet
833,Carmen Posadas
834,Carmen Rico-Godoy
835,Carmen Rigalt
836,Carol Adrienne
837,Carol Anshaw
838,Carol Bowman
839,Carol Brink
840,Carol Emshwiller
841,Carol Gardner
842,Carol Grace
843,Carol Higgins Clark
844,Carol Himsel Daly
845,Carol J. Farley
846,Carol K. Mack
847,Carol Kruckeberg
848,Carol Matthews
849,Carol North
850,Carol O'Connell
851,CAROL OFF
852,Carol Ryrie Brink
853,Carol Shields
854,Carol Smith
855,Carole Bellacera
856,Carole Berry
857,Carole Halston
858,Carole Matthews
859,Carole Mortimer
860,Carole Nelson Douglas
861,Carolee Brockmann
862,Caroline Arnold
863,Caroline B. Cooney
864,CAROLINE B. COONEY
865,Caroline Burnes
866,Caroline Gordon
867,Caroline Graham
868,Caroline Linse
869,Caroline Liou
870,Caroline Roe
871,Caroline Spector
872,Caroline Sutton
873,Carolly Erickson
874,Carolyn Chute
875,Carolyn Davidson
876,Carolyn G. Hart
877,Carolyn Hart
878,Carolyn Keene
879,Carolyn Mackler
880,Carolyn Parkhurst
881,Carolyn See
882,Carolyn Wheat
883,Carolyne Aarsen
884,Carrie Alexander
885,Carrie Bebris
886,Carrie Fisher
887,Carrie Weaver
888,Carroll
889,CARSON MCCULLERS
890,Carson McCullers
891,Casey Claybourne
892,Cassandra King
893,Cassie Edwards
894,Catharina Day
895,Catherine Aird
896,Catherine Anderson
897,Catherine Clark
898,Catherine Clement
899,Catherine Coulter
900,Catherine Gildiner
901,Catherine Jones
902,Catherine Kay
903,Catherine Kidwell
904,Catherine Landis
905,Catherine Mann
906,Catherine Millet
907,Catherine Ryan Hyde
908,Catherine Simmons Niven
909,Catherine Spencer
910,CATHI HANAUER
911,Cathie Pelletier
912,Cathleen Schine
913,Catholic Church
914,Cathy Cash Spellman
915,Cathy Gillen Thacker
916,Cathy Guisewite
917,Cathy Guisewite
918,Cathy Hopkins
919,Cathy Maxwell
920,Cathy Song
921,Cathy West
922,Cay Rademacher
923,Cecil Foster
924,Cees Nooteboom
925,Ceil Cleveland
926,Celeste Bradley
927,Celia Brooks Brown
928,Celia Fremlin
929,Cesare Pavese
930,Chaim Potok
931,Chang-Rae Lee
932,Charlaine Harris
933,Charles �M. Schulz
934,Charles Barry Townsend
935,CHARLES BAXTER
936,Charles Baxter
937,Charles Berlitz
938,Charles Bukowski
939,Charles de Lint
940,Charles Dickens
941,Charles Dickinson
942,CHARLES FRAZIER
943,Charles Frazier
944,Charles Frederick Main
945,Charles Grant
946,Charles H. Buck
947,Charles H. Goren
948,Charles Harrington Elster
949,Charles Hickey
950,Charles Higham
951,Charles Higson
952,Charles J. Sykes
953,Charles Johnson
954,Charles Kingsley
955,Charles Kuralt
956,Charles L. Blockson
957,Charles L. Squire
958,Charles Lamb
959,Charles Lewis
960,Charles Lutwidge Dodgson
961,Charles M. Schulz
962,Charles M. Tatum
963,Charles Noland
964,CHARLES OSGOOD
965,Charles Purdy
966,Charles R. Schwab
967,Charles R. Swindoll
968,Charles Reichblum
969,Charles Sheffield
970,Charles Sullivan
971,Charles W. Sweeney
972,Charles Webb
973,Charles Whitfield
974,Charles, Dr Stanley
975,Charlotte Bingham
976,Charlotte Bronte
977,Charlotte Douglas
978,Charlotte Hughes
979,Charlotte Link
980,Charlotte MacLeod
981,Charlotte Perkins Gilman
982,Charlotte Russell Johnson
983,Charlotte Vale Allen
984,Charlotte, Ph.D. Kasl
985,Chelsea Quinn Yarbro
986,CHERIE CARTER-SCOTT
987,Cherrie Moraga
988,Cheryl Ann Costa
989,Cheryl Benard
990,Cheryl Gochnauer
991,Cheryl Landon
992,Cheryl Peck
993,Cheryl Rilly
994,Cheryl St. John
995,Chet Ensign
996,Chet Williamson
997,Chico Buarque
998,Chiflet
999,China Mieville
1000,Chin-Ning Chu
1001,CHINUA ACHEBE
1002,Chip Kidd
1003,Chip Lovitt
1004,Chitra Banerjee Divakaruni
1005,Chodron Thubten
1006,Chris Adrian
1007,Chris Anne Wolfe
1008,CHRIS BOHJALIAN
1009,Chris Bohjalian
1010,CHRIS BOHJALIAN
1011,Chris Economos
1012,Chris Hedges
1013,Chris Kenry
1014,Chris Maynard
1015,Chris Rock
1016,Chris Rowthorn
1017,Chris Rowthorne
1018,Chris Sorensen
1019,Chris Wooding
1020,Christa Wichterich
